id,parameter
FT-BMS-066,LbSOC_CrossCurrMod_flg
FT-BMS-067,LbSOC_CrossCurrMod_flg
FT-BMS-067,LbSOC_CrossCurrMod_flg
FT-BMS-067,LbSOC_CrossCurrMod_flg
FT-BMS-067,KslSOC_CrossCurrModLim_Y_A
FT-BMS-067,KuSOC_CrossCurrMod_enum
FT-BMS-067,LeSOC_TempMinRaw_degC
FT-BMS-067,KeSOC_CrossCurrModLim_degC
FT-BMS-067,LbSOC_CrossCurrMod_flg
FT-BMS-067,LbSOC_CrossCurrMod_flg
FT-BMS-068,LbSOC_CrossCurrMod_flg
FT-BMS-068,LbSOC_CrossCurrMod_flg
FT-BMS-068,LbSOC_CrossCurrMod_flg
FT-BMS-068,KslSOC_CrossCurrModLim_Y_A
FT-BMS-068,KuSOC_CrossCurrMod_enum
FT-BMS-068,LeSOC_TempMinRaw_degC
FT-BMS-068,KeSOC_CrossCurrModLim_degC
FT-BMS-068,LbSOC_CrossCurrMod_flg
FT-BMS-068,LbSOC_CrossCurrMod_flg
FT-BMS-069,LbSOC_SmallCurrMod_f
FT-BMS-069,LbSOC_SmallCurrMod_f
FT-BMS-069,LbSOC_CVFltErr_flg
FT-BMS-069,LlSOC_SemiOCVCp_Ah
FT-BMS-069,KuSOC_OCVSOC_Y_pct
FT-BMS-070,LbSOC_SmallCurrMod_f
FT-BMS-070,LbSOC_SmallCurrMod_f
FT-BMS-070,LbSOC_CVFltErr_flg
FT-BMS-070,LlSOC_SemiOCVCp_Ah
FT-BMS-070,KuSOC_OCVSOC_Y_pct
FT-BMS-071,LbSOC_SmallCurrMod_f
FT-BMS-071,LbSOC_SmallCurrMod_f
FT-BMS-071,LbSOC_CVFltErr_flg
FT-BMS-071,LlSOC_SemiOCVCp_Ah
FT-BMS-071,KuSOC_OCVSOC_Y_pct
FT-BMS-072,LbSOC_SmallCurrMod_f
FT-BMS-072,LbSOC_SmallCurrMod_f
FT-BMS-072,LbSOC_CVFltErr_flg
FT-BMS-072,LlSOC_SemiOCVCp_Ah
FT-BMS-072,KuSOC_OCVSOC_Y_pct
FT-BMS-072,LbSOC_SmallCurrMod_f
FT-BMS-072,LbSOC_CVFltErr_flg
FT-BMS-072,LlSOC_SemiOCVCp_Ah
FT-BMS-072,KuSOC_OCVSOC_Y_pct
FT-BMS-074,LbSOC_SmallCurrMod_f
FT-BMS-074,LbSOC_SmallCurrMod_f
FT-BMS-074,LbSOC_CVFltErr_flg
FT-BMS-074,LlSOC_SemiOCVCp_Ah
FT-BMS-074,KuSOC_OCVSOC_Y_pct
FT-BMS-075,Lb_SOCOCVCorEn_flg
FT-BMS-075,Lb_SOCOCVCorEn_flg
FT-BMS-075,LuSOC_OCVMaxVSOC_pct
FT-BMS-075,LuSOC_OCVMaxVSOC_pct
FT-BMS-075,KuSOC_OCVSOC_Y_pct
FT-BMS-076,Lb_SOCOCVCorEn_flg
FT-BMS-076,Lb_SOCOCVCorEn_flg
FT-BMS-076,LuSOC_OCVMaxVSOC_pct
FT-BMS-076,LuSOC_OCVMaxVSOC_pct
FT-BMS-076,CUSOC_SOCINVLD_PCT
FT-BMS-077,Lb_SOCOCVCorEn_flg
FT-BMS-077,Lb_SOCOCVCorEn_flg
FT-BMS-077,LuSOC_OCVMinVSOC_pct
FT-BMS-077,LuSOC_OCVMinVSOC_pct
FT-BMS-077,KuSOC_OCVSOC_Y_pct
FT-BMS-078,Lb_SOCOCVCorEn_flg
FT-BMS-078,Lb_SOCOCVCorEn_flg
FT-BMS-078,LuSOC_OCVMinVSOC_pct
FT-BMS-078,LuSOC_OCVMinVSOC_pct
FT-BMS-078,CUSOC_SOCINVLD_PCT
FT-BMS-079,Lb_SOCOCVCorEn_flg
FT-BMS-079,Lb_SOCOCVCorEn_flg
FT-BMS-079,LlSOC_OCVMaxVCp_Ah
FT-BMS-079,LlSOC_OCVMaxVCp_Ah
FT-BMS-079,LuSOC_OCVMaxVSOC_pct
FT-BMS-079,KlSOC_RatedCpMax_Ah
FT-BMS-080,Lb_SOCOCVCorEn_flg
FT-BMS-080,Lb_SOCOCVCorEn_flg
FT-BMS-080,LlSOC_OCVMaxVCp_Ah
FT-BMS-080,LlSOC_OCVMaxVCp_Ah
FT-BMS-080,CLSOC_CpINVLD_AH
FT-BMS-081,Lb_SOCOCVCorEn_flg
FT-BMS-081,Lb_SOCOCVCorEn_flg
FT-BMS-081,LlSOC_OCVMinVCp_Ah
FT-BMS-081,LlSOC_OCVMinVCp_Ah
FT-BMS-081,LuSOC_OCVMinVSOC_pct
FT-BMS-081,KlSOC_RatedCpMax_Ah
FT-BMS-082,Lb_SOCOCVCorEn_flg
FT-BMS-082,Lb_SOCOCVCorEn_flg
FT-BMS-082,LlSOC_OCVMinVCp_Ah
FT-BMS-082,LlSOC_OCVMinVCp_Ah
FT-BMS-082,CLSOC_CpINVLD_AH
FT-BMS-083,LsPWRCTL_BMUMinTemp_deg
FT-BMS-083,LsPWRCTL_BMUMinTemp_deg
